class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.428521693,0.379432172,-0.226990014,0.999995232,0.432441652,0.364177316,-0.224023491,0.999986887,0.435313404,0.362238139,-0.223994255,0.999984026,0.438699394,0.360099822,-0.224008366,0.99998188,0.426218837,0.365805775,-0.211706921,0.999990404,0.424594074,0.365575969,-0.211733371,0.999988854,0.423047692,0.365237176,-0.211764187,0.99998951,0.451572478,0.359498084,-0.164216459,0.999972045,0.428145409,0.365034699,-0.109751843,0.99997282,0.436456293,0.391771048,-0.201714516,0.99999404,0.429198205,0.393220693,-0.186178833,0.999995351,0.483478874,0.448305041,-0.129898012,0.999955058,0.415672958,0.436872661,-0.01937601,0.999972045,0.48084718,0.584056437,-0.141359895,0.995095015,0.392653644,0.527673662,-0.042357013,0.837963641,0.418103069,0.571079314,-0.173704281,0.980671287,0.389422387,0.558143377,-0.197009981,0.836735308,0.40263328,0.574962854,-0.18530412,0.941747367,0.387260079,0.579371333,-0.22190766,0.760081351,0.401559055,0.558887362,-0.185692877,0.93937695,0.390349478,0.56742233,-0.22501798,0.751674414,0.406888813,0.55372262,-0.170284778,0.90019834,0.393278122,0.560946047,-0.201223925,0.687867939,0.471306622,0.647841096,-0.022333127,0.999818981,0.431590468,0.634296238,0.02216756,0.999948621,0.503645957,0.811945319,-0.012617889,0.994281292,0.365227789,0.704174936,-0.235368803,0.998615921,0.538154066,0.71778363,0.27726686,0.917067945,0.386304557,0.864948452,-0.157538876,0.996362567,0.545663714,0.694353402,0.306951672,0.761336029,0.399592578,0.88337481,-0.150973231,0.962037742,0.543902278,0.765152156,0.284348011,0.90389359,0.362617344,0.928534091,-0.22726281,0.993661821
down,0.616888642,0.393951029,-0.338933766,0.999961019,0.619024575,0.377141863,-0.327540338,0.999935985,0.621163487,0.375882328,-0.327558458,0.999921322,0.623253644,0.374454379,-0.327667922,0.999908149,0.610862732,0.377944738,-0.335228562,0.999939561,0.607191205,0.377091229,-0.335305631,0.999926686,0.603083491,0.375646085,-0.335306585,0.999917984,0.622503161,0.371022105,-0.220042989,0.999713123,0.594666839,0.370393842,-0.254985273,0.999933481,0.620186687,0.404523343,-0.293884188,0.999922931,0.610688567,0.406291485,-0.304041803,0.999954224,0.640196383,0.428584933,-0.089756422,0.999971867,0.564332724,0.453670889,-0.208559468,0.999965847,0.645050228,0.53633523,-0.018216047,0.875584245,0.539057255,0.566214859,-0.182396397,0.995072961,0.667312503,0.624340892,-0.101047039,0.906487525,0.558076739,0.658307612,-0.238120645,0.979713917,0.675449014,0.645479918,-0.112637877,0.862512887,0.563106179,0.687509477,-0.262458742,0.953485668,0.676077247,0.644535184,-0.144245788,0.875702143,0.568727791,0.681619406,-0.288290203,0.954891384,0.673019707,0.639049292,-0.115223609,0.85642457,0.568992734,0.670168579,-0.244712308,0.938429773,0.616365135,0.64092958,0.043807052,0.999962747,0.574885488,0.651411891,-0.04379097,0.999903679,0.688088536,0.710955858,-0.149511099,0.994739115,0.544854045,0.806626379,-0.072352968,0.994402409,0.665877283,0.872358561,-0.050019301,0.992671669,0.506365061,0.71361202,0.220021054,0.890263498,0.652879894,0.889211357,-0.041528009,0.95801121,0.49739641,0.686560035,0.251473039,0.63742882,0.688682199,0.937274277,-0.095424332,0.9879722,0.49577713,0.740196228,0.251642525,0.870802641
up,0.517387509,0.190874517,-0.218514368,0.999989331,0.522393405,0.173910961,-0.207569629,0.999979436,0.52552408,0.172566459,-0.207563728,0.999977231,0.528621554,0.170646012,-0.207598835,0.999973297,0.51205647,0.17611964,-0.205099657,0.999977648,0.50932312,0.17605944,-0.20511511,0.999975324,0.506770432,0.17595461,-0.205001473,0.999971271,0.533101082,0.168287888,-0.111483335,0.999931514,0.505125642,0.174624175,-0.101942956,0.999972463,0.525633693,0.202860087,-0.179891467,0.999980986,0.512910962,0.205803856,-0.17702201,0.999986112,0.563037157,0.232207,-0.030224362,0.99999392,0.485675514,0.23926124,0.00577139,0.999982059,0.597930431,0.301889092,0.059406321,0.979006648,0.459219545,0.2935251,0.124964595,0.994407475,0.582039297,0.389733374,0.037269264,0.977715671,0.465655893,0.373465121,0.119917415,0.985681534,0.579311609,0.419590533,0.024069265,0.956199229,0.466316402,0.397454321,0.111128129,0.964687347,0.572802901,0.414486408,-0.000915751,0.960169375,0.471899569,0.393803924,0.094268948,0.966276884,0.571384966,0.405022979,0.02866235,0.950698078,0.473288357,0.387077421,0.11482431,0.956117272,0.544006944,0.436547637,-0.00782137,0.999971271,0.503355503,0.43118909,0.007765024,0.999926329,0.542596877,0.602775395,-0.044962585,0.997879267,0.500393987,0.599707127,-0.04662516,0.996846139,0.541659594,0.717575729,0.17080009,0.994606316,0.499436289,0.703039646,0.175034896,0.958854258,0.539108515,0.728559256,0.187048167,0.925231576,0.502272546,0.714821219,0.193269387,0.7631253,0.539317548,0.769446731,0.094102345,0.990724325,0.504222214,0.756370902,0.110402539,0.949100792
down,0.422415078,0.379708558,-0.199568748,0.999993682,0.425364643,0.362635136,-0.206548721,0.999979675,0.428299248,0.360728204,-0.206508473,0.9999789,0.431423247,0.358620495,-0.20659408,0.99997735,0.419586509,0.365312994,-0.190316901,0.999982595,0.418200672,0.365192503,-0.190226883,0.999979854,0.416791975,0.365199834,-0.190134495,0.999981761,0.443916231,0.354541242,-0.160777658,0.999979258,0.422552347,0.36246261,-0.081680737,0.999960899,0.431587696,0.391215056,-0.180069178,0.999994457,0.424425781,0.393307358,-0.157712013,0.999993443,0.478832155,0.431716621,-0.109839022,0.999993086,0.414875507,0.420414358,0.024010206,0.999992251,0.531288505,0.527385592,-0.075380959,0.998099208,0.405602634,0.496934414,0.132488266,0.720179141,0.484360278,0.599794209,-0.052608728,0.988112569,0.409036964,0.562680721,0.095255196,0.782874465,0.47445783,0.618364692,-0.057582803,0.951677322,0.410224915,0.584710956,0.088305481,0.72589761,0.468841851,0.602364838,-0.060719162,0.949158609,0.413605601,0.579534531,0.070634395,0.729884148,0.471131235,0.596781552,-0.049388122,0.920728147,0.41454187,0.572423697,0.088614434,0.68392849,0.465193272,0.648000538,-0.03568197,0.999908328,0.427599758,0.633442283,0.035671134,0.999987662,0.49540633,0.813340843,-0.020909967,0.99518168,0.355613172,0.699656606,-0.192775071,0.998942792,0.532511353,0.725410879,0.274272084,0.910180509,0.377937376,0.864527464,-0.115678646,0.99680227,0.541862726,0.699008763,0.30605194,0.784088671,0.391331434,0.883403242,-0.108080469,0.969552696,0.538281798,0.774544597,0.29221198,0.900053442,0.352543414,0.926750422,-0.184364766,0.994585752
up,0.522115231,0.164059475,-0.299842656,0.999997377,0.526427984,0.148967221,-0.285759896,0.999992073,0.529044926,0.14851895,-0.285725623,0.999989927,0.531758904,0.148163155,-0.285738677,0.999989569,0.516822219,0.15027976,-0.286962688,0.999993503,0.513436675,0.150500536,-0.286994189,0.999992907,0.510471225,0.150873199,-0.286955953,0.99999404,0.535196424,0.151721686,-0.182175592,0.999983728,0.506408811,0.154929906,-0.189115644,0.999989688,0.527839065,0.17770946,-0.259063005,0.999997616,0.516333461,0.178081959,-0.261174202,0.999998033,0.560294449,0.232253537,-0.092671208,0.999987006,0.483561277,0.2330347,-0.098285511,0.999977946,0.597854137,0.3062751,-0.034183323,0.997842908,0.441844553,0.310629159,-0.046388797,0.957585812,0.567589521,0.379149199,-0.10294199,0.989358962,0.474846214,0.375402987,-0.101877332,0.938256621,0.556656182,0.391704082,-0.125985533,0.959143043,0.483816236,0.38937822,-0.123754665,0.882154226,0.552406669,0.380471498,-0.13988255,0.957647383,0.489670217,0.376883239,-0.1324182,0.880456626,0.554172218,0.374842614,-0.107935809,0.937200248,0.488232464,0.371708542,-0.104458965,0.845589936,0.541766942,0.434150308,0.004982112,0.999698699,0.498790115,0.430557966,-0.005118513,0.999802768,0.541800082,0.597656786,-0.015126673,0.995032251,0.499089897,0.603103757,-0.026838362,0.997817576,0.53922379,0.713416874,0.206424206,0.966070592,0.496355236,0.70802629,0.195645511,0.995948434,0.533540368,0.728871763,0.224276975,0.862196743,0.498254836,0.719507575,0.214464307,0.926249504,0.541803956,0.764750481,0.12925151,0.956309676,0.500033915,0.760897636,0.12234883,0.992184043
down,0.610780537,0.376003861,-0.217609927,0.999963522,0.611453116,0.360738784,-0.198648348,0.999950886,0.6127792,0.360353768,-0.198679596,0.999939501,0.613915741,0.359960437,-0.198735043,0.99993515,0.6047948,0.360150963,-0.213153198,0.999961436,0.601183712,0.359217167,-0.213188693,0.999950886,0.597136676,0.358218879,-0.213177726,0.999946773,0.609383285,0.363077462,-0.088487379,0.999782145,0.585882962,0.361439049,-0.152265877,0.999959946,0.611460567,0.39018923,-0.174374521,0.999960482,0.603804708,0.391414523,-0.193619758,0.999973774,0.626476347,0.434622109,0.010637993,0.999970853,0.553688705,0.460516274,-0.114310004,0.999930203,0.646318138,0.516904414,0.088464916,0.957553148,0.499574661,0.545268655,-0.076523811,0.997948766,0.637540936,0.587136209,0.017549871,0.961552918,0.543993115,0.613968074,-0.087418027,0.985807598,0.632566154,0.606942832,0.00256047,0.921398103,0.553808093,0.633406579,-0.100076102,0.958986402,0.626828194,0.599729061,-0.017421041,0.925179124,0.561257482,0.617887318,-0.105454803,0.95679605,0.62638247,0.592796385,0.009521471,0.898538291,0.559605181,0.61114186,-0.085515253,0.934061825,0.606203318,0.651658654,0.044546749,0.999976337,0.565360904,0.66326344,-0.044437051,0.999901533,0.676913381,0.712098956,-0.192371428,0.996948957,0.533594489,0.819562852,-0.048955932,0.994883716,0.66004622,0.877070129,-0.141052529,0.995851815,0.502066731,0.718782663,0.24966678,0.850811958,0.646970689,0.893646419,-0.137283951,0.971701443,0.49618572,0.688375294,0.281432241,0.603605866,0.685561538,0.941009521,-0.205671906,0.992526531,0.491932452,0.738915741,0.276404381,0.833638608
up,0.517333984,0.168698788,-0.298902959,0.99998492,0.52153641,0.153352678,-0.28407079,0.999971747,0.523840368,0.152826503,-0.284034938,0.99996388,0.526438117,0.152076632,-0.284060657,0.999963522,0.512121141,0.154004723,-0.287481159,0.999976456,0.508625388,0.153224766,-0.287506461,0.999971569,0.505550027,0.152122989,-0.287453741,0.999972343,0.52937144,0.154904425,-0.17831248,0.999895573,0.499938309,0.155156851,-0.194747746,0.999975383,0.523131669,0.182158664,-0.257060915,0.999987185,0.511337817,0.182501882,-0.26192531,0.999990702,0.55515492,0.227086678,-0.090262353,0.999989331,0.476050943,0.234692633,-0.101653218,0.999959886,0.595118582,0.297892839,-0.02399311,0.988430917,0.437532097,0.316166073,-0.041545797,0.996834517,0.56745559,0.373332053,-0.075270377,0.979252696,0.476222694,0.379708052,-0.085429586,0.970290482,0.558636785,0.385955602,-0.099029385,0.944492579,0.485365689,0.393483192,-0.104505792,0.921308994,0.552793443,0.37661773,-0.118460044,0.945976198,0.491413057,0.38168475,-0.114788711,0.91905117,0.555121541,0.371765852,-0.081462398,0.922836065,0.489407718,0.375978291,-0.088232443,0.888939142,0.541704714,0.431392968,0.005038079,0.999932528,0.498998821,0.430444539,-0.005165077,0.999827862,0.552238464,0.600126326,-0.018949581,0.997493744,0.499149799,0.598121107,-0.034066699,0.996381342,0.547498405,0.713159084,0.194581017,0.995669663,0.495327145,0.706519544,0.191713408,0.934975386,0.544863641,0.723482192,0.211560518,0.95256108,0.496883243,0.717833638,0.210187286,0.726888359,0.549332619,0.767687082,0.118582115,0.991750896,0.498675972,0.75817889,0.122576475,0.921035826
down,0.438970894,0.37103942,-0.169968322,0.999998569,0.442727476,0.35392347,-0.16175963,0.999995291,0.44587034,0.352460146,-0.161723584,0.999994159,0.449428737,0.350778461,-0.161789298,0.999994159,0.436621428,0.356030017,-0.151254058,0.999996722,0.434864223,0.355897903,-0.151263505,0.999995947,0.433147103,0.355814755,-0.151236653,0.999996483,0.461775005,0.351460069,-0.112518609,0.999990463,0.437815338,0.355889052,-0.044329621,0.999992192,0.44661665,0.383745521,-0.14139846,0.999998271,0.439143896,0.384148747,-0.129126266,0.999998689,0.493186533,0.434686482,-0.068951361,0.999991775,0.424428701,0.424360096,0.040128596,0.999994874,0.543866992,0.531762183,-0.02981111,0.998720586,0.405512273,0.496518195,0.120882317,0.936101913,0.496337801,0.602582157,-0.008636153,0.987792552,0.417188406,0.5715698,0.080278806,0.919793189,0.488104403,0.622671187,-0.012378624,0.949182391,0.421818554,0.592758834,0.070265189,0.853611767,0.482457399,0.606498182,-0.018228648,0.945685625,0.426882565,0.586924672,0.059173308,0.850567579,0.484391749,0.600932419,-0.006097718,0.920889974,0.426770121,0.58034569,0.076380812,0.811169386,0.478569418,0.649991095,-0.027666301,0.999888003,0.440333068,0.633262098,0.027549773,0.999964952,0.512575865,0.814306617,-0.045696538,0.995277524,0.367273748,0.697098136,-0.197498575,0.999114394,0.544988036,0.728930473,0.238297626,0.920793593,0.385026395,0.866237402,-0.130895302,0.997502625,0.55284822,0.700633943,0.268693537,0.788058102,0.398734927,0.885165215,-0.1244146,0.971521735,0.548759997,0.773658931,0.255330503,0.904689133,0.358428299,0.92579627,-0.193618536,0.995505929
up,0.546903372,0.15798901,-0.305779964,0.99999702,0.550994933,0.142741919,-0.291588813,0.999991655,0.55361408,0.142074615,-0.29155612,0.999990046,0.556187391,0.141843587,-0.291565448,0.999989271,0.541011691,0.144106716,-0.292998821,0.999992788,0.537735581,0.144121304,-0.293035895,0.999992847,0.534472287,0.143791214,-0.293003708,0.999993801,0.559098482,0.146348089,-0.189979821,0.999984264,0.529711246,0.148792967,-0.195863813,0.999990523,0.552192688,0.172944292,-0.264849782,0.999997497,0.540681303,0.173107535,-0.267361104,0.999998212,0.582300305,0.23108004,-0.101860486,0.999987781,0.503353,0.228442505,-0.10014347,0.999966741,0.615017653,0.307684362,-0.042447146,0.997557282,0.458039522,0.300950557,-0.050740056,0.9856354,0.584521294,0.3765091,-0.109158956,0.986712754,0.491965622,0.369411945,-0.111354455,0.955877841,0.573014617,0.38852036,-0.132308275,0.952039659,0.5000301,0.384093821,-0.133543909,0.894279599,0.568738461,0.377479643,-0.145939678,0.950419307,0.507022262,0.373610944,-0.141848832,0.891862988,0.571068883,0.372043014,-0.114019372,0.928571105,0.505696833,0.367285669,-0.113852814,0.85863775,0.557116926,0.429958135,0.000467629,0.999608219,0.514393926,0.424656749,-0.000587016,0.999646485,0.556642234,0.588544607,-0.0199406,0.99532336,0.516568005,0.594479859,-0.012629887,0.996472061,0.555246711,0.713210464,0.185422122,0.972221255,0.511380315,0.713253081,0.175034806,0.995038807,0.550916195,0.728364646,0.200980932,0.849316776,0.51220578,0.725192189,0.189622551,0.913949847,0.55338645,0.765581489,0.098849222,0.9630512,0.51251477,0.764996648,0.087087996,0.990610301
down,0.625242114,0.366926521,-0.233340025,0.999971092,0.625873685,0.351439059,-0.215897962,0.99995774,0.626926899,0.350967735,-0.21591489,0.999950171,0.62785089,0.350404322,-0.215989783,0.999941587,0.620007813,0.351400912,-0.231179118,0.999969125,0.616492152,0.350695014,-0.231226593,0.999963284,0.612481833,0.349711359,-0.231206536,0.999958217,0.622884631,0.351901829,-0.104664505,0.999814093,0.600137174,0.351466596,-0.176886648,0.999976516,0.625067115,0.380574405,-0.189999536,0.999956369,0.618349731,0.381115347,-0.210647851,0.999980152,0.637920618,0.415343314,0.004565431,0.999973595,0.568879604,0.441439062,-0.131943256,0.999956787,0.655811667,0.496191859,0.085609458,0.937403321,0.516926885,0.530709803,-0.096159555,0.998532057,0.646161616,0.56572336,0.004745699,0.957649589,0.564410448,0.595049262,-0.111836828,0.987932384,0.642317533,0.584069431,-0.012977526,0.921254039,0.575749874,0.61122489,-0.129045695,0.966365755,0.636315465,0.575683653,-0.03587763,0.924939811,0.581973135,0.597159863,-0.135075644,0.964330792,0.635748088,0.569427848,-0.004610924,0.901726067,0.579949558,0.591119707,-0.11094512,0.94565016,0.622148097,0.63146168,0.057991017,0.99996233,0.582413673,0.643049538,-0.057929821,0.999900579,0.698049009,0.695269525,-0.108785413,0.9972049,0.553354621,0.809359968,-0.104690567,0.997281671,0.68433696,0.853844702,-0.016760619,0.996906579,0.515445292,0.727636993,0.177739769,0.929777324,0.672508955,0.869835913,-0.009085361,0.982021272,0.504736423,0.693134069,0.207771689,0.731389284,0.712119699,0.912841022,-0.055059277,0.993979633,0.501653552,0.75539583,0.207589895,0.894569874
up,0.521379113,0.167819634,-0.291131437,0.999993205,0.526534021,0.151874632,-0.278407991,0.999987304,0.529985845,0.150864169,-0.278363436,0.999984741,0.532690406,0.15008463,-0.278379977,0.999983728,0.516730309,0.153444156,-0.276203364,0.999988973,0.513730645,0.153065443,-0.276235878,0.999987781,0.510950029,0.152809784,-0.276195318,0.999987602,0.537350595,0.153124943,-0.182616606,0.999958634,0.50925225,0.156285122,-0.178493902,0.999988794,0.528717041,0.180743411,-0.252913147,0.999992788,0.516343713,0.182066724,-0.25252372,0.999995708,0.565504432,0.230986506,-0.10277041,0.999991536,0.487808466,0.237123176,-0.085803524,0.999962151,0.606875241,0.303686261,-0.050646432,0.99084878,0.451543182,0.311435759,-0.019304445,0.995111108,0.575800657,0.376732588,-0.109596357,0.98578018,0.484157652,0.378499508,-0.057534058,0.967775643,0.566143811,0.389783651,-0.131328717,0.958090186,0.492538303,0.393297315,-0.074958175,0.915549815,0.560153484,0.379669398,-0.142311811,0.958537757,0.498332798,0.382013202,-0.083585918,0.912979424,0.562588632,0.374357224,-0.11280787,0.940580785,0.496711791,0.376241773,-0.059800662,0.883634329,0.549463511,0.435161412,-0.001783057,0.99988997,0.508196533,0.431363374,0.001653219,0.999807239,0.549649298,0.59710902,-0.012367334,0.996928275,0.508731246,0.596636117,-0.019002264,0.996726096,0.542440295,0.702808142,0.220291808,0.99493736,0.506653011,0.709465444,0.195155412,0.969001949,0.537901163,0.713089585,0.239541322,0.93902725,0.509175241,0.722228467,0.212677479,0.79322356,0.542617619,0.756804764,0.149351671,0.990876615,0.511723518,0.761712372,0.120736636,0.954463184
down,0.42256254,0.371361315,-0.157000452,0.999998212,0.425814211,0.35413748,-0.151789412,0.999993682,0.428789318,0.352115095,-0.151751205,0.999991894,0.431746781,0.350122362,-0.151787847,0.999992251,0.419844776,0.357548147,-0.137849748,0.999995828,0.417782247,0.357997894,-0.137858659,0.999994874,0.41592899,0.358231395,-0.137837738,0.999995589,0.443955809,0.350656956,-0.105025567,0.9999879,0.420370162,0.359718651,-0.036711875,0.999987662,0.430210263,0.382860065,-0.132635832,0.999997556,0.423080981,0.384994239,-0.117717505,0.999998152,0.476180613,0.428929985,-0.071364805,0.999990582,0.41363892,0.42990154,0.052358113,0.999994218,0.529864013,0.514595687,-0.04044475,0.998943686,0.401594877,0.507860541,0.127344474,0.845091701,0.487670094,0.589333296,-0.016438801,0.990615547,0.411370605,0.575539768,0.074980803,0.853836238,0.479351103,0.609767675,-0.021032704,0.959578872,0.415382951,0.59455061,0.068182841,0.779500186,0.472866476,0.598304033,-0.024403475,0.956434369,0.420610487,0.588126481,0.05487325,0.77634871,0.474460214,0.592273474,-0.012779643,0.934067309,0.420956671,0.582192063,0.071078137,0.73354882,0.47015363,0.638824224,-0.035185464,0.999892831,0.434543222,0.626178801,0.03508044,0.999974787,0.507629991,0.799208581,-0.059858672,0.995215178,0.36387676,0.680255294,-0.178555071,0.999027014,0.532160044,0.713813186,0.213338286,0.895311296,0.379291624,0.838790298,-0.141018271,0.99808985,0.539340615,0.688529134,0.24316445,0.774847567,0.393192708,0.859117985,-0.138515651,0.977360249,0.542892873,0.757889807,0.239424542,0.878423154,0.354353249,0.895180821,-0.198050186,0.996028244
up,0.52417475,0.157654449,-0.291547775,0.999997437,0.528452873,0.143742815,-0.277396381,0.999992847,0.531454086,0.143399179,-0.277370095,0.999992013,0.533610463,0.143171594,-0.277384311,0.999991775,0.519067466,0.144295141,-0.280105889,0.999993384,0.515656531,0.144598261,-0.280139565,0.999993503,0.512640476,0.144702807,-0.280100524,0.999993801,0.536420524,0.147307485,-0.177307829,0.999986172,0.509112597,0.149397343,-0.190555856,0.999989748,0.530352294,0.172080278,-0.252393723,0.999997854,0.51824981,0.171779782,-0.256298959,0.999997973,0.561721921,0.229953781,-0.096419401,0.999989867,0.485822827,0.232007772,-0.098438732,0.999953985,0.598300815,0.303200185,-0.038190335,0.998321891,0.44835645,0.305124491,-0.042246416,0.983219087,0.567462564,0.371135533,-0.098108724,0.990424097,0.479757011,0.369171619,-0.095506862,0.949997306,0.555832505,0.382740706,-0.119683646,0.961621344,0.48801136,0.381210446,-0.111889802,0.883193433,0.551271021,0.371706635,-0.131724671,0.960788667,0.493734926,0.370345891,-0.124561131,0.880981624,0.553729296,0.366508812,-0.10201446,0.94261992,0.49209851,0.364772677,-0.098394915,0.843418002,0.54247129,0.421831161,0.002762862,0.999636948,0.501543581,0.418400496,-0.002899002,0.999525309,0.543334961,0.578493476,-0.007610465,0.995028973,0.501529813,0.579097807,-0.006485863,0.995194018,0.544398844,0.704129815,0.146873325,0.979065299,0.497167885,0.700655639,0.147510082,0.992851555,0.541514218,0.718907475,0.156860203,0.878104448,0.498482049,0.713086724,0.158644617,0.880541265,0.542761683,0.753789425,0.054581307,0.970727682,0.501415193,0.746302724,0.055762984,0.987392008
down,0.617090702,0.350715637,-0.223852545,0.999976695,0.617109299,0.335946649,-0.204809234,0.999967575,0.6183725,0.3355169,-0.204836488,0.999961495,0.619545579,0.335077554,-0.204917222,0.999956071,0.610981941,0.33593753,-0.219998434,0.99997586,0.607465088,0.335560381,-0.220037222,0.999971211,0.603506267,0.335117072,-0.220012188,0.999966562,0.615024209,0.338655502,-0.095632672,0.999859512,0.591733575,0.339439809,-0.168649718,0.999980628,0.617992938,0.365597546,-0.181996599,0.999963999,0.610969543,0.366085559,-0.202518016,0.999981999,0.630126178,0.407803088,0.007449019,0.99997288,0.561939538,0.428912431,-0.129706889,0.999941528,0.649947703,0.489890844,0.083968163,0.942820907,0.51061511,0.513684988,-0.095633447,0.998556018,0.63910538,0.560805559,0.002673148,0.962486386,0.555925548,0.581783593,-0.112746142,0.987779319,0.634470284,0.578282237,-0.016256792,0.928573847,0.566158354,0.597029567,-0.130218536,0.965595841,0.628433824,0.56968534,-0.038294218,0.932548106,0.572351515,0.584885716,-0.135239452,0.963401258,0.628109574,0.563773811,-0.006396901,0.909393132,0.570471168,0.578696191,-0.111307696,0.942700744,0.611945271,0.619052231,0.05618643,0.99997133,0.57297194,0.629550993,-0.056103647,0.999913514,0.684349477,0.690154195,-0.133160681,0.997204244,0.545032382,0.78869772,-0.087423459,0.997257113,0.668025613,0.844704509,-0.051291101,0.997048557,0.507772505,0.711633623,0.211719036,0.937683403,0.65558207,0.861254454,-0.04429587,0.98274231,0.500199318,0.679574251,0.242927641,0.732503831,0.693325758,0.904658616,-0.096972659,0.99454236,0.49573493,0.736756623,0.2380732,0.903063834
up,0.519955993,0.15829818,-0.278223068,0.999995351,0.525357425,0.143949017,-0.263648421,0.999992192,0.528831899,0.143539041,-0.263610959,0.999990582,0.530911565,0.14330627,-0.263615757,0.999989986,0.515224993,0.145358622,-0.263610125,0.999993205,0.512259603,0.145628244,-0.263631701,0.999992192,0.509296417,0.146045759,-0.263590068,0.999991834,0.535593808,0.149475351,-0.164639995,0.999973297,0.507110417,0.152779013,-0.16757755,0.999992371,0.526875973,0.173593968,-0.24198845,0.999994934,0.514498591,0.174196616,-0.241751432,0.999996781,0.559876561,0.236586779,-0.090688914,0.999992371,0.483912706,0.238203391,-0.080780223,0.999963164,0.598450601,0.308607906,-0.044490982,0.990644515,0.447722673,0.313456059,-0.030110639,0.994274557,0.567038238,0.378665507,-0.108764507,0.983980894,0.477394521,0.377774209,-0.084076256,0.96517545,0.557412982,0.390614957,-0.130994946,0.953072011,0.485038757,0.390705943,-0.105745293,0.912961304,0.551996529,0.380073547,-0.142291993,0.953251839,0.490592331,0.380669564,-0.11630819,0.910455704,0.554327667,0.374894589,-0.111519597,0.933537602,0.488936275,0.374989569,-0.088003114,0.881747186,0.542559862,0.431745738,-0.002640907,0.999928534,0.501695156,0.428056985,0.002475538,0.999843657,0.544033289,0.592413366,-0.015544884,0.997888088,0.501708567,0.591486275,-0.010184084,0.997033238,0.545662344,0.709080815,0.17586945,0.996569335,0.499658763,0.697729409,0.197532251,0.965126872,0.543065131,0.720765829,0.190289989,0.940986991,0.50191772,0.710126221,0.214470267,0.776210427,0.541854322,0.75798142,0.09424682,0.992939711,0.502544522,0.747749925,0.126942426,0.952517688
up,0.536673784,0.163853854,-0.296121567,0.999994159,0.541396737,0.149027556,-0.283916354,0.999983788,0.543882489,0.148481131,-0.283885896,0.99998188,0.546503246,0.147736683,-0.283893168,0.999981105,0.531527936,0.149598137,-0.285901517,0.999985874,0.528416991,0.148969263,-0.285938919,0.999986053,0.525556505,0.148340926,-0.285907596,0.999987066,0.550273299,0.151667476,-0.187456042,0.999967456,0.521686673,0.152331963,-0.199732825,0.999981463,0.542835712,0.178236365,-0.257664353,0.999994397,0.530756056,0.178099141,-0.260754913,0.999995708,0.574107587,0.229680628,-0.10255567,0.999986112,0.49725756,0.229312137,-0.10757269,0.999954045,0.606663585,0.304147482,-0.033901297,0.99740243,0.457236677,0.304050237,-0.045841157,0.978242576,0.57773459,0.371939898,-0.082791984,0.986745954,0.49087137,0.369848371,-0.090267643,0.946967781,0.567864895,0.383954793,-0.102088712,0.952341199,0.49926424,0.382433563,-0.106273159,0.882396579,0.562964797,0.374291182,-0.116028167,0.952003539,0.505684257,0.372787774,-0.116584674,0.880257189,0.564920664,0.368759692,-0.08711648,0.930975795,0.504304767,0.367122352,-0.092798993,0.843639731,0.55259645,0.4223212,0.004668972,0.999391019,0.51243794,0.416245997,-0.004762435,0.999230504,0.549086928,0.581314623,-0.008441987,0.991220832,0.512678802,0.580394983,-0.006157469,0.991912544,0.547131419,0.709388614,0.12289647,0.979651332,0.505143166,0.705916584,0.119555414,0.9874928,0.541360319,0.725171387,0.130249426,0.870217741,0.506552279,0.721270084,0.12613745,0.833865702,0.543948352,0.75685066,0.027544985,0.969068527,0.511143625,0.750914931,0.020964865,0.978659034
