class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.466847986,0.256321132,-0.036295608,0.999985814,0.471053183,0.242436707,-0.054443292,0.999986947,0.472603023,0.242387176,-0.054449987,0.999988675,0.474336684,0.242327452,-0.054499418,0.999988258,0.469302177,0.242337018,-0.024190083,0.999983609,0.469462097,0.242331639,-0.024185456,0.999983251,0.469605446,0.242318362,-0.024143249,0.999982178,0.488970906,0.247662961,-0.093184493,0.999993265,0.483264357,0.247323856,0.043971576,0.99994427,0.471780062,0.271882683,-0.049234722,0.999960244,0.470020235,0.271903425,-0.010017779,0.999922097,0.504418015,0.336030811,-0.14969036,0.999925673,0.487263054,0.341422588,0.134900242,0.999805689,0.467947572,0.442361027,-0.107118227,0.974027157,0.459728301,0.444078535,0.044458836,0.142825693,0.458169848,0.355928719,0.080318004,0.944001615,0.450153917,0.368013203,-0.163753539,0.285850078,0.454146534,0.335503101,0.092379943,0.90567565,0.448342264,0.345273018,-0.185192019,0.28951624,0.459118217,0.330089688,0.09574987,0.905576944,0.451419026,0.341122597,-0.182961583,0.28072226,0.461989224,0.335944623,0.090317115,0.877848387,0.454002708,0.347978264,-0.17050752,0.276117861,0.505233407,0.557568014,-0.08572197,0.999952018,0.484125525,0.558838964,0.085559197,0.9999789,0.552328825,0.716022551,-0.097087547,0.999118447,0.435577065,0.703700662,0.101183236,0.953398824,0.620017171,0.835615456,-0.037822533,0.997289479,0.398205936,0.862379014,0.144829899,0.983379126,0.635375321,0.841433823,-0.03477817,0.977975309,0.406270981,0.891488194,0.144109696,0.951984107,0.609575808,0.900346398,-0.111538664,0.995885253,0.354776531,0.88814944,0.089790754,0.978569806
down,0.460219324,0.38462922,-0.008105087,0.999994099,0.46575135,0.369646966,-0.025317853,0.999994755,0.467311531,0.369490594,-0.025305752,0.999994934,0.468839407,0.369332969,-0.025341785,0.999994934,0.465041339,0.369121373,0.002984796,0.999994397,0.466053426,0.368590623,0.003012023,0.99999398,0.467168391,0.367926955,0.003052652,0.999994457,0.480044782,0.375866622,-0.065479428,0.999996543,0.47823143,0.374784559,0.063133113,0.99998039,0.465034634,0.40101403,-0.021861417,0.999977291,0.463971436,0.40011397,0.014902176,0.999960601,0.494211107,0.466251075,-0.13040027,0.999940932,0.484331906,0.469258994,0.148908347,0.999907196,0.454502672,0.574388623,-0.090375684,0.974751055,0.446732104,0.572868109,0.079632632,0.202322379,0.448490858,0.481878608,0.092221253,0.941200912,0.445091903,0.495079815,-0.080693759,0.329903007,0.443813175,0.461924374,0.100688316,0.900496662,0.442398459,0.472187221,-0.095750794,0.318940461,0.451674044,0.456217647,0.096966192,0.899423897,0.448109388,0.46806252,-0.089698248,0.306275994,0.455785185,0.463768423,0.097694591,0.869145691,0.450719595,0.475173742,-0.0845045,0.301083803,0.492219836,0.694725275,-0.086182117,0.999966383,0.477168709,0.688335836,0.086049221,0.999991417,0.520669997,0.875603378,-0.133416727,0.998883665,0.389827639,0.695114732,0.112624325,0.959900081,0.617381394,0.837643266,-0.060261738,0.996572018,0.39611575,0.865149856,0.106453218,0.981965899,0.634447515,0.819728255,-0.048645381,0.978945613,0.407219321,0.893277287,0.104703203,0.956020534,0.623007417,0.904670775,-0.044597328,0.995411813,0.352261782,0.897028506,0.111540936,0.97734952
up,0.465726197,0.258723229,0.008574536,0.999992967,0.47092405,0.243853122,-0.009842014,0.999993682,0.472442776,0.24358505,-0.009845317,0.999993861,0.47397846,0.243281171,-0.009886778,0.999994516,0.469574362,0.243666708,0.021482628,0.999992907,0.47019273,0.243267164,0.021488056,0.999992251,0.470834792,0.242857248,0.021527257,0.999993563,0.486341178,0.24911575,-0.05457608,0.999996662,0.483321011,0.248582825,0.089026764,0.999966741,0.470415115,0.273891151,-0.005919109,0.999975324,0.468955338,0.27348426,0.034952104,0.999953151,0.501951873,0.331784368,-0.122994676,0.999949455,0.487867266,0.342244714,0.177890703,0.999858737,0.464265406,0.439422607,-0.07395979,0.982426822,0.457357466,0.44826892,0.086979054,0.219059065,0.452244192,0.360323727,0.125759423,0.945783496,0.449552625,0.370079517,-0.116381526,0.391536623,0.449068964,0.3414343,0.139567241,0.90602386,0.448059499,0.347371787,-0.135068387,0.358275145,0.453901231,0.335635245,0.14009726,0.907609582,0.451066345,0.341472894,-0.130129755,0.357173771,0.456565946,0.341422707,0.134698376,0.868051112,0.453211397,0.348088741,-0.121889904,0.342769116,0.503537536,0.553149879,-0.090949133,0.999939501,0.484256834,0.55866605,0.090666607,0.999974847,0.549751341,0.714042842,-0.119434059,0.998550534,0.434741646,0.700667381,0.105690673,0.948023736,0.622370601,0.8323192,-0.093920104,0.997731984,0.399875909,0.859681845,0.137322202,0.984359026,0.639772117,0.838221669,-0.092655107,0.962402523,0.406969696,0.891640902,0.13684985,0.931059301,0.614609778,0.89973408,-0.162596062,0.997058868,0.353570789,0.88722676,0.088982627,0.979019344
down,0.455403149,0.400305867,-0.006986662,0.999994576,0.459927619,0.385768473,-0.023461774,0.999995351,0.461501688,0.385464787,-0.023450393,0.999995351,0.463180929,0.385053426,-0.023485029,0.999995232,0.459249645,0.385430306,0.003926913,0.999995291,0.46013537,0.384937912,0.003956235,0.999994636,0.461210161,0.384220123,0.003997299,0.999994993,0.475445271,0.390286177,-0.062003981,0.99999696,0.472755909,0.38918063,0.063030981,0.999983132,0.460902125,0.417424947,-0.020001432,0.999979138,0.459902287,0.416443974,0.015675424,0.999964356,0.491644859,0.475096136,-0.12681964,0.999948978,0.480299413,0.480277389,0.147520185,0.999924898,0.45341444,0.586505055,-0.085220374,0.97690469,0.44379431,0.589175642,0.080623664,0.217475101,0.444786608,0.494727403,0.097308241,0.949534893,0.440937668,0.508399367,-0.077937759,0.364523023,0.440223157,0.474593639,0.105029896,0.912275791,0.438139021,0.484766811,-0.092374258,0.35419327,0.446593463,0.466926664,0.102271475,0.911143422,0.443388224,0.479818761,-0.089650765,0.339506119,0.450159788,0.474707723,0.103289485,0.884293079,0.445864677,0.487696469,-0.082572035,0.335307449,0.490449339,0.701369464,-0.08438953,0.999973238,0.474654615,0.696971536,0.084263846,0.999993622,0.521493435,0.881082296,-0.134574741,0.998957157,0.389263004,0.695456147,0.118635871,0.959589899,0.614493549,0.833942413,-0.061810326,0.9949857,0.394475192,0.865355015,0.111356601,0.981380582,0.629833996,0.811718583,-0.051267296,0.980699897,0.406650007,0.895902753,0.108951472,0.958476245,0.628565669,0.8956815,-0.038113315,0.99352473,0.351339996,0.897906721,0.11819984,0.976036727
up,0.470522255,0.258748084,-0.009819048,0.999992311,0.475874186,0.244749874,-0.028018901,0.999992907,0.477346092,0.244656429,-0.028020784,0.999993145,0.478965104,0.244463965,-0.028058454,0.999993861,0.474713653,0.244304493,0.003295733,0.999991834,0.475258172,0.243984058,0.003297686,0.999991119,0.475872666,0.243590012,0.00333977,0.999992549,0.4914774,0.251240045,-0.070844866,0.999996066,0.488240957,0.25021413,0.072826356,0.999959052,0.475044012,0.274722964,-0.023660574,0.999974132,0.473826319,0.274145156,0.017243708,0.999950111,0.505633533,0.334132433,-0.136615694,0.999951124,0.489381313,0.34354046,0.163944602,0.999852359,0.468000412,0.442062646,-0.091685794,0.983769417,0.460290283,0.449322581,0.072456531,0.210900292,0.45718351,0.359651864,0.105968833,0.951467335,0.453516871,0.371406972,-0.133304209,0.392069668,0.454361916,0.341502815,0.117932044,0.914350927,0.452475399,0.348083556,-0.152766749,0.361379832,0.459071249,0.335655212,0.119629741,0.916005075,0.45554179,0.34235397,-0.148331419,0.360373765,0.461638391,0.341062665,0.115264989,0.879272223,0.457845539,0.349021763,-0.138876706,0.346053183,0.507061243,0.558121264,-0.092058659,0.999930322,0.487842947,0.562383711,0.091792382,0.999968767,0.549938083,0.719461977,-0.115061976,0.998411715,0.440196604,0.705370188,0.117666304,0.941218436,0.62448597,0.831845999,-0.080554329,0.997462988,0.399372518,0.86101377,0.16572766,0.983546913,0.643807709,0.837190866,-0.079314634,0.95747602,0.405462891,0.892079413,0.166794941,0.925862312,0.61634624,0.900924087,-0.155458033,0.996723592,0.352281511,0.887529492,0.117582873,0.978364587
down,0.459144592,0.393385828,-0.01282196,0.999992847,0.464403212,0.380487531,-0.029927403,0.999993861,0.465834796,0.380119145,-0.029909959,0.999994159,0.467395693,0.379722476,-0.029933924,0.999993682,0.46340099,0.380222857,-0.001922611,0.999993861,0.464215755,0.379668653,-0.001899357,0.999993205,0.465158224,0.379027724,-0.001859331,0.999993324,0.47905302,0.386759639,-0.070832603,0.999995708,0.476590306,0.38594991,0.056905717,0.999979138,0.464539289,0.409814119,-0.026780877,0.999971986,0.463516861,0.40880084,0.009760193,0.999955416,0.491060495,0.475326002,-0.134282961,0.999939978,0.481833845,0.477542102,0.140550107,0.999910414,0.448468924,0.579163671,-0.093260162,0.975640655,0.442835957,0.580175698,0.08345592,0.214212149,0.44443959,0.490058184,0.085240692,0.952147007,0.443005234,0.497991532,-0.059146654,0.341404408,0.43981114,0.470849067,0.091781601,0.916838706,0.440396696,0.477419674,-0.072245933,0.330337316,0.447223753,0.46499446,0.088561229,0.914754689,0.445644051,0.473474801,-0.068880901,0.315770477,0.450979143,0.472224712,0.090587616,0.889680147,0.448278993,0.481016695,-0.0636269,0.311589688,0.489353478,0.701735914,-0.085056446,0.999974728,0.474730402,0.696923375,0.084957287,0.999993265,0.524138033,0.877826512,-0.140053838,0.999078333,0.388555974,0.693968177,0.127994075,0.962843776,0.617098629,0.833809435,-0.070678711,0.995662034,0.393971324,0.864186108,0.134094566,0.98406595,0.63331759,0.813533247,-0.060448192,0.982006133,0.406180382,0.89477843,0.133466095,0.963470161,0.629899502,0.89718163,-0.049061343,0.993920147,0.349978685,0.895721853,0.14212589,0.978926122
up,0.465705693,0.26178205,-0.016721386,0.999989688,0.470923722,0.247050941,-0.035487313,0.999991655,0.472475916,0.246813759,-0.035490189,0.999991953,0.474077314,0.246561944,-0.035535462,0.999992728,0.469554484,0.246969074,-0.003966113,0.999989986,0.470136017,0.246598288,-0.003968464,0.999989569,0.470779419,0.246196255,-0.003926876,0.999991238,0.486391127,0.252364874,-0.080118828,0.999995172,0.483417511,0.251726568,0.064386889,0.999953389,0.470447242,0.27774778,-0.031256951,0.999968469,0.468941838,0.277113378,0.009880679,0.999941647,0.500509858,0.33745262,-0.146002606,0.999938905,0.488921344,0.345707059,0.157430485,0.999830425,0.463057041,0.447207093,-0.094447888,0.981206894,0.457113892,0.452815801,0.065275952,0.185783297,0.451493114,0.360544711,0.11118684,0.935802937,0.450003564,0.37312308,-0.138870582,0.326142758,0.448371261,0.341383815,0.123758815,0.892164409,0.448505491,0.349814177,-0.15792045,0.305617005,0.45366478,0.336434752,0.126651824,0.895338833,0.451813221,0.344946861,-0.153322726,0.304927438,0.456087112,0.342441291,0.120898679,0.852963865,0.453773111,0.351509631,-0.144379199,0.293312162,0.506039739,0.558907151,-0.093504541,0.999931216,0.489011765,0.562703729,0.093247607,0.999967277,0.553082585,0.71949929,-0.115551569,0.998255193,0.438748926,0.703440547,0.123979703,0.932082355,0.627263904,0.830974221,-0.081831388,0.997270167,0.39956975,0.857582092,0.178607255,0.981689632,0.646383941,0.836530745,-0.08048752,0.958635926,0.40507406,0.888479292,0.180587605,0.920151353,0.620170236,0.902023852,-0.150774822,0.99644202,0.354759634,0.884612024,0.134160966,0.975969613
down,0.448984057,0.425032079,-0.000566051,0.999984682,0.450095356,0.408613533,-0.019862585,0.999987245,0.451467603,0.407581747,-0.01985593,0.999987185,0.452966362,0.406409115,-0.019878212,0.999985635,0.449095964,0.408733845,0.009163908,0.999986112,0.449545324,0.407825261,0.00920184,0.999983728,0.450174272,0.406842083,0.009229993,0.999983609,0.465754658,0.401894242,-0.068146989,0.999990344,0.463464916,0.403007597,0.064202942,0.999953806,0.456441313,0.434683383,-0.016602367,0.999943554,0.455349773,0.435702264,0.021245135,0.99991405,0.491901249,0.470780492,-0.135400295,0.999961197,0.481311858,0.475104451,0.150498241,0.999910593,0.450439125,0.577541888,-0.104271337,0.97774899,0.447352946,0.578933835,0.095506892,0.162882939,0.433867544,0.495512545,0.066225231,0.955173254,0.434300512,0.505827904,-0.057611722,0.286867708,0.426807702,0.474853814,0.070131913,0.917904019,0.428174883,0.483219743,-0.069937013,0.289021492,0.433142275,0.466913849,0.069454923,0.916341066,0.433650315,0.476976514,-0.072418466,0.275237381,0.437090397,0.474364012,0.072471082,0.885068417,0.437735796,0.485137105,-0.064072035,0.274129093,0.493828684,0.703813553,-0.087926194,0.999970853,0.478090852,0.697145879,0.087846577,0.999991179,0.525492907,0.87985754,-0.13937895,0.998462439,0.391206861,0.693833709,0.142718777,0.935917556,0.616867721,0.835178196,-0.073669866,0.99106586,0.393871754,0.866378129,0.145219058,0.97578752,0.632804036,0.81360966,-0.06400346,0.976120591,0.406316042,0.897941649,0.144309804,0.958231747,0.634423852,0.897959471,-0.050222404,0.989019513,0.349948168,0.898176312,0.154575393,0.966696143
up,0.468565226,0.290235192,0.020669725,0.999993265,0.470332533,0.274641246,0.003421387,0.99999398,0.471690357,0.273296624,0.003431593,0.99999392,0.473385721,0.271765083,0.00342031,0.999994338,0.468912065,0.275472343,0.033834133,0.999992788,0.469207376,0.274722308,0.033825301,0.999991357,0.469549596,0.273988903,0.033860818,0.999992847,0.487431109,0.269554406,-0.039371751,0.999995828,0.481511295,0.273709834,0.100825191,0.999963284,0.476195157,0.300903648,0.007077103,0.999969661,0.474300683,0.30137682,0.046906631,0.9999488,0.509507239,0.338484526,-0.110361949,0.999976873,0.492523819,0.354766071,0.184104413,0.999863148,0.465409338,0.43453908,-0.098277733,0.988685787,0.455562174,0.448628187,0.103317454,0.283056945,0.448118776,0.355147392,0.05804947,0.972314,0.444286823,0.36697796,-0.086998954,0.463964671,0.443996817,0.336095035,0.063326165,0.943383455,0.441651434,0.346957982,-0.104600228,0.406029999,0.448168904,0.329808325,0.066049233,0.94192481,0.444253922,0.34034434,-0.100162908,0.396760643,0.451317489,0.335977584,0.066417992,0.906318128,0.446423382,0.346894413,-0.09253516,0.38171494,0.508823514,0.560513377,-0.087756209,0.999946952,0.490366757,0.564476907,0.087548576,0.999975622,0.553616762,0.721755803,-0.120053127,0.998035848,0.436903954,0.704867005,0.097553596,0.943754554,0.629568458,0.831758797,-0.097717702,0.996578634,0.399346232,0.857014716,0.123940051,0.984899223,0.647951245,0.838365078,-0.097290106,0.951747179,0.4054676,0.888767481,0.124197647,0.948673844,0.619693518,0.901015639,-0.170301095,0.995405436,0.354008228,0.881781697,0.071754515,0.97658211
down,0.469666421,0.397562146,-0.016070362,0.9999879,0.47503075,0.38418898,-0.03322231,0.99998939,0.476553977,0.384005964,-0.033206984,0.999989867,0.478113025,0.383927971,-0.033231217,0.999988496,0.474279463,0.38360849,-0.004925322,0.999990284,0.475129515,0.38301146,-0.004895685,0.999989927,0.476074606,0.382475197,-0.004866461,0.99998951,0.490078837,0.392357707,-0.073954128,0.999991477,0.487498343,0.390693873,0.054817904,0.999968708,0.47307688,0.413064778,-0.03007842,0.999950945,0.472152531,0.411705494,0.006739811,0.999933302,0.499285042,0.48236385,-0.140124515,0.999906659,0.490631431,0.482321769,0.140810475,0.999917388,0.450083792,0.580375671,-0.097157963,0.972454667,0.446607172,0.581497908,0.093511268,0.257577807,0.443385541,0.491393447,0.083816901,0.95480144,0.44306916,0.499283165,-0.035180219,0.425086528,0.438846827,0.471830994,0.089507833,0.920235336,0.439174742,0.479184389,-0.045639981,0.404921055,0.445870727,0.466374815,0.087717399,0.917099178,0.445259988,0.475861132,-0.047425061,0.389585555,0.449191093,0.472785354,0.089386396,0.895044625,0.448382229,0.483646274,-0.040739857,0.38390696,0.49828887,0.708876491,-0.085248992,0.99997139,0.481897056,0.702029407,0.085098863,0.999993265,0.52837044,0.885542989,-0.136429161,0.999043941,0.395473689,0.692103326,0.135957271,0.958620191,0.619246364,0.835123897,-0.053522103,0.994324386,0.39372164,0.863796234,0.131946325,0.983498514,0.634651542,0.81297791,-0.041725885,0.980735898,0.405892551,0.897151768,0.130709738,0.967341006,0.633348465,0.900055945,-0.025766144,0.991130173,0.349301338,0.895180821,0.143175021,0.976512253
up,0.474816173,0.267671734,0.008967079,0.999990761,0.480078399,0.253133714,-0.008389445,0.999991894,0.481675625,0.252853572,-0.008382295,0.999991715,0.483303696,0.252481282,-0.008414447,0.999992847,0.478727907,0.25284943,0.023249727,0.999991059,0.479382575,0.25235486,0.023251776,0.999989629,0.480121434,0.251815259,0.023296619,0.999991655,0.495548666,0.258494884,-0.051943827,0.999994695,0.492719173,0.25807479,0.093631476,0.999950111,0.479125589,0.282646805,-0.005505227,0.999963224,0.477608204,0.282221198,0.035802983,0.999932289,0.507556558,0.341291606,-0.125196725,0.999946535,0.495361745,0.349805266,0.184443295,0.999844313,0.464723736,0.439356565,-0.080950364,0.985015154,0.458226204,0.452168107,0.098335229,0.218058378,0.451550543,0.353244901,0.120767154,0.954705715,0.450740159,0.369480222,-0.0999249,0.380208969,0.447764486,0.335446566,0.133617371,0.915443778,0.447899342,0.347831309,-0.118163303,0.347924888,0.453464657,0.330671579,0.136553422,0.915588796,0.451722324,0.3439399,-0.113713481,0.344169468,0.456576765,0.336769909,0.131168157,0.879162669,0.45399484,0.34996748,-0.105458893,0.331001103,0.507490993,0.56460166,-0.092747882,0.999944508,0.489663452,0.568237007,0.092495874,0.999976337,0.55405736,0.726619899,-0.127561182,0.997839689,0.435130447,0.701204062,0.11808566,0.930260241,0.631300092,0.834860146,-0.104383707,0.996507704,0.397982717,0.858359098,0.16257295,0.981603086,0.650416493,0.840536833,-0.103037596,0.951023281,0.404660374,0.890756726,0.163510963,0.927698493,0.619490743,0.902497947,-0.174367249,0.995406389,0.351000845,0.881946385,0.115566611,0.974573612
down,0.466137707,0.39305377,-0.012991294,0.999987721,0.471932739,0.378831446,-0.030684471,0.999989152,0.473484427,0.378433019,-0.030682022,0.999989212,0.475144565,0.378089815,-0.03071318,0.999988496,0.470895857,0.378662109,-0.002411702,0.999989927,0.471722692,0.378145397,-0.0023882,0.999988735,0.47268945,0.377629161,-0.002355444,0.999988914,0.486668825,0.385424852,-0.073888883,0.999991775,0.484050512,0.385143459,0.05513224,0.999964595,0.471000195,0.409267396,-0.027586212,0.999949217,0.470019192,0.408867061,0.009320329,0.999925792,0.496171057,0.472894639,-0.138929412,0.999910533,0.488909811,0.476598561,0.141560674,0.999906123,0.449629843,0.574531019,-0.0946429,0.970629394,0.449093103,0.57682091,0.0946716,0.176817641,0.442240953,0.489387184,0.090583295,0.946894944,0.442931086,0.494801462,-0.040851694,0.314208567,0.43687588,0.469305426,0.097316667,0.910702467,0.438759089,0.475755066,-0.051981054,0.313694477,0.445056349,0.463972688,0.09394072,0.908438683,0.445256531,0.471678764,-0.053224128,0.301914424,0.448330224,0.471362531,0.095728531,0.8814556,0.448300689,0.478818119,-0.046643119,0.297201246,0.494347513,0.701115668,-0.085660465,0.99996978,0.478827327,0.696295559,0.085574582,0.999993086,0.528376818,0.877235949,-0.133425981,0.998971522,0.392786145,0.693472087,0.123111866,0.959228158,0.621844709,0.835020006,-0.046144109,0.994299531,0.393240869,0.866510451,0.113717929,0.984200418,0.637730896,0.813382268,-0.034310464,0.979215324,0.405139685,0.89929986,0.11108619,0.963353932,0.632091045,0.900766611,-0.019554131,0.991891325,0.34800446,0.897556305,0.12343049,0.977735877
up,0.469162166,0.268268675,-0.002763046,0.99999243,0.474032968,0.253813595,-0.020061141,0.999993622,0.475639403,0.253455818,-0.020053791,0.999993682,0.477287292,0.252980739,-0.020086907,0.999994278,0.472576767,0.253698677,0.011186075,0.999992788,0.473181307,0.253256053,0.011187126,0.999991775,0.473839194,0.252749711,0.011236148,0.999993145,0.489747763,0.258267432,-0.062115751,0.999996066,0.486662298,0.257936597,0.081239454,0.999961793,0.473837525,0.283247441,-0.016721927,0.999972105,0.47217077,0.283093244,0.024036851,0.999947608,0.503360331,0.341495514,-0.130058765,0.999949455,0.489765823,0.350961894,0.171351999,0.999830246,0.461592019,0.440705717,-0.081776604,0.985682845,0.454523981,0.453831226,0.079457656,0.202149108,0.448662043,0.354970962,0.11989741,0.958745003,0.447667837,0.372841418,-0.125379488,0.368885249,0.444877058,0.337016582,0.133332029,0.923756361,0.444911957,0.349844247,-0.143924505,0.339799494,0.450574875,0.332100421,0.137605593,0.924279034,0.448711097,0.346055895,-0.13887541,0.337452233,0.453442425,0.338253975,0.130442902,0.890175045,0.451081574,0.352578163,-0.130620137,0.323537767,0.506532073,0.562093198,-0.092253365,0.999942005,0.487870604,0.565664351,0.091990635,0.999974251,0.554053605,0.721514702,-0.125785947,0.998197794,0.435479015,0.699377596,0.119166292,0.933718741,0.630411506,0.832770467,-0.100180365,0.996885478,0.397962689,0.857179999,0.167376548,0.982202351,0.64938879,0.838367522,-0.098876432,0.957225561,0.40379566,0.890029728,0.168725371,0.926570594,0.621461272,0.902266085,-0.171409547,0.995959818,0.35193637,0.881703854,0.120404206,0.975595593
down,0.464611441,0.394643456,-0.014827982,0.999988735,0.470000356,0.381093293,-0.032106042,0.999990284,0.471390069,0.380751938,-0.032095019,0.999990284,0.47294417,0.380392581,-0.032116316,0.99998951,0.469118595,0.380600154,-0.004089956,0.999991119,0.469932258,0.379953593,-0.004072112,0.999990046,0.470890462,0.379299879,-0.004039308,0.999990165,0.484849304,0.387097806,-0.073799193,0.999992251,0.481998861,0.386062235,0.053818159,0.999969363,0.4696998,0.410773158,-0.028993791,0.999955058,0.468711704,0.409841031,0.00752528,0.999936163,0.496000916,0.473780662,-0.137675956,0.999913216,0.486758858,0.475121051,0.138718262,0.999911129,0.450815439,0.576358676,-0.095856391,0.973285913,0.446897805,0.576224029,0.087928161,0.223465249,0.444559008,0.490194023,0.08388488,0.950808465,0.443235815,0.494015723,-0.048111707,0.358129799,0.440131605,0.471310347,0.090260349,0.914020061,0.439923614,0.475197971,-0.059037227,0.345754445,0.447634161,0.464178294,0.086691529,0.911457479,0.445833117,0.469550788,-0.059998054,0.33153072,0.45103088,0.470917165,0.088910177,0.886535287,0.448622942,0.476665527,-0.053348966,0.326603472,0.494893491,0.701595902,-0.085011691,0.999968112,0.479483068,0.696118355,0.084922045,0.999992728,0.528108478,0.877115607,-0.136125162,0.998937309,0.392978191,0.692251563,0.126523092,0.957986355,0.619920015,0.83539784,-0.061532415,0.993689418,0.392601997,0.865402997,0.12566793,0.981971204,0.636416256,0.814317942,-0.051500726,0.980534315,0.405140549,0.898084879,0.124329999,0.962168694,0.632604241,0.897903621,-0.042335145,0.991098166,0.348216265,0.896451294,0.132205695,0.974981546
up,0.464220941,0.266106099,-0.000278755,0.999992371,0.469377756,0.252317518,-0.017094539,0.999993742,0.47095269,0.252081662,-0.017092045,0.999993622,0.47264266,0.25180006,-0.017126929,0.999994338,0.468041986,0.252121449,0.013423118,0.999993086,0.468666077,0.251626909,0.013424136,0.999992073,0.469349474,0.251061887,0.013474971,0.999993324,0.484834284,0.258037746,-0.058211528,0.999996006,0.481703579,0.257479548,0.08193551,0.999965668,0.468729407,0.282136381,-0.013793473,0.999972999,0.467063665,0.281530917,0.025998678,0.999951541,0.498817861,0.343249649,-0.128188714,0.999949992,0.485128015,0.353018701,0.173183337,0.999840975,0.459700823,0.44364506,-0.083598576,0.984615266,0.452480227,0.457361937,0.088697806,0.202061146,0.444543839,0.35804376,0.115885198,0.955181658,0.443694532,0.374425203,-0.107029796,0.347761303,0.440011919,0.341817826,0.128268093,0.917140424,0.439932406,0.353400588,-0.124473557,0.322922498,0.445076764,0.336585969,0.131880939,0.916900873,0.443928301,0.349298656,-0.119739451,0.319201261,0.448302895,0.342275381,0.126110151,0.880750358,0.446339458,0.355230987,-0.11219164,0.307729095,0.506199837,0.563003063,-0.090448111,0.999942601,0.487616211,0.567691207,0.090187408,0.999976695,0.555906653,0.720708013,-0.110820994,0.998072982,0.435853779,0.699592292,0.107469596,0.9418329,0.630375922,0.833407402,-0.075975157,0.996583104,0.397090673,0.859214187,0.140366822,0.982388377,0.64843148,0.837908089,-0.074480385,0.954631031,0.403541863,0.890648663,0.140365764,0.932089269,0.621761382,0.901595891,-0.144177586,0.995433688,0.350952178,0.883741021,0.093676612,0.974638402
down,0.46280694,0.39188534,-0.015688233,0.999993801,0.467730582,0.378923118,-0.033026692,0.999994814,0.469178379,0.378630787,-0.033009499,0.999994934,0.470808983,0.378346562,-0.033032347,0.999994397,0.466862202,0.378471196,-0.004597657,0.999994993,0.467595905,0.377884537,-0.004580957,0.999994457,0.468509376,0.377309084,-0.004542395,0.999994576,0.482955456,0.386178344,-0.073829219,0.999995947,0.479704857,0.384500235,0.055262852,0.999981642,0.467369378,0.407919735,-0.02964763,0.999973416,0.466412455,0.406694591,0.007308616,0.999958634,0.495244175,0.476034641,-0.138403684,0.999931872,0.484902233,0.475373149,0.141586155,0.999913752,0.450441033,0.579419255,-0.097312406,0.976555645,0.446137041,0.578317106,0.078790575,0.238647386,0.443485409,0.490738302,0.082065687,0.956571698,0.441923141,0.497071326,-0.076939687,0.377683252,0.43875742,0.47148031,0.088176005,0.922141552,0.438608229,0.47704348,-0.089763544,0.357772589,0.445821345,0.464326054,0.086183891,0.920903683,0.444259465,0.471550375,-0.087764554,0.344964027,0.449389637,0.470692515,0.087913543,0.895622313,0.44733578,0.479031742,-0.0814097,0.339999646,0.495128483,0.702503741,-0.086235955,0.999970436,0.480432808,0.69629252,0.086115986,0.999992192,0.528461218,0.876675069,-0.141169772,0.998984337,0.394222617,0.692567527,0.132626027,0.954015017,0.621184766,0.833546519,-0.077982083,0.995903432,0.391833961,0.865862429,0.148922458,0.981625199,0.637082934,0.815650403,-0.068542078,0.982979059,0.404573619,0.899469435,0.149244249,0.959051967,0.635073185,0.894421279,-0.062437732,0.99410218,0.347968668,0.894494653,0.156132609,0.975248516
